Transaction ID,Date,Time,Item,Category,Price,Quantity,Total Spent,Payment Method,Customer Type
18452,2025-12-06,13:05,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
18453,2025-12-06,12:39,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
18454,2025-12-06,11:31,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
18455,2025-12-06,08:36,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,Regular
18456,2025-12-06,13:18,Matcha Latte,Tea,5.25,2,10.5,Mobile Payment,Regular
18457,2025-12-06,13:26,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,New
18458,2025-12-06,12:56,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,Regular
18459,2025-12-06,08:15,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
18460,2025-12-06,09:15,Peppermint Tea,Tea,3.25,3,9.75,Cash,Transient
18461,2025-12-06,13:53,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18462,2025-12-06,16:24,Mocha,Coffee,5.0,1,5.0,Cash,Regular
18463,2025-12-06,09:56,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
18464,2025-12-06,14:18,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18465,2025-12-06,11:39,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,New
18466,2025-12-06,08:36,Croissant,Bakery,3.75,2,7.5,Mobile Payment,Regular
18467,2025-12-06,09:32,Grilled Cheese,Food,6.5,1,6.5,Cash,New
18468,2025-12-06,09:41,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,New
18469,2025-12-06,09:18,Latte,Coffee,4.5,1,4.5,Mobile Payment,Regular
18470,2025-12-06,14:39,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
18471,2025-12-06,08:55,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
18472,2025-12-06,16:53,Earl Grey,Tea,3.25,2,6.5,Credit Card,Transient
18473,2025-12-06,16:25,Espresso,Coffee,3.0,1,3.0,Cash,Regular
18474,2025-12-06,08:59,Macchiato,Coffee,3.75,2,7.5,Cash,Regular
18475,2025-12-06,08:59,Mocha,Coffee,5.0,2,10.0,Mobile Payment,New
18476,2025-12-06,18:54,Earl Grey,Tea,3.25,1,3.25,Cash,New
18477,2025-12-06,10:16,Americano,Coffee,3.5,2,7.0,Cash,Transient
18478,2025-12-06,09:14,Earl Grey,Tea,3.25,1,3.25,Credit Card,Transient
18479,2025-12-06,08:24,Grilled Cheese,Food,6.5,1,6.5,Cash,Regular
18480,2025-12-06,09:33,Chocolate Chip Cookie,Bakery,2.5,2,5.0,Credit Card,Regular
18481,2025-12-06,11:42,Scone,Bakery,3.75,1,3.75,Credit Card,New
18482,2025-12-06,14:12,Croissant,Bakery,3.75,1,3.75,Mobile Payment,Regular
18483,2025-12-06,08:33,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Transient
18484,2025-12-06,12:49,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
18485,2025-12-07,08:28,Blueberry Muffin,Bakery,3.5,2,7.0,Mobile Payment,Regular
18486,2025-12-07,11:07,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
18487,2025-12-07,07:32,Latte,Coffee,4.5,1,4.5,Cash,New
18488,2025-12-07,11:38,Bagel,Bakery,3.0,1,3.0,Credit Card,New
18489,2025-12-07,11:43,Avocado Toast,Food,8.5,3,25.5,Mobile Payment,Transient
18490,2025-12-07,10:42,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,New
18491,2025-12-07,18:31,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
18492,2025-12-07,17:12,Americano,Coffee,3.5,1,3.5,Mobile Payment,Regular
18493,2025-12-07,11:38,Breakfast Sandwich,Food,7.5,2,15.0,Credit Card,Regular
18494,2025-12-07,08:05,Chocolate Chip Cookie,Bakery,2.5,2,5.0,Mobile Payment,New
18495,2025-12-07,08:02,Chai Latte,Tea,4.5,1,4.5,Credit Card,New
18496,2025-12-07,09:47,Grilled Cheese,Food,6.5,2,13.0,Credit Card,New
18497,2025-12-07,07:10,Mocha,Coffee,5.0,1,5.0,Cash,Regular
18498,2025-12-07,08:43,Americano,Coffee,3.5,1,3.5,Credit Card,Transient
18499,2025-12-07,10:35,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
18500,2025-12-07,08:14,Blueberry Muffin,Bakery,3.5,2,7.0,Cash,Regular
18501,2025-12-07,09:26,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Transient
18502,2025-12-07,14:09,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
18503,2025-12-07,16:36,Scone,Bakery,3.75,1,3.75,Credit Card,New
18504,2025-12-07,15:45,Green Tea,Tea,3.25,1,3.25,Mobile Payment,New
18505,2025-12-07,09:12,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
18506,2025-12-07,08:05,Matcha Latte,Tea,5.25,2,10.5,Mobile Payment,New
18507,2025-12-07,10:33,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Regular
18508,2025-12-07,10:32,Cappuccino,Coffee,4.5,2,9.0,Credit Card,Regular
18509,2025-12-07,07:30,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,New
18510,2025-12-07,08:58,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
18511,2025-12-07,08:31,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
18512,2025-12-07,14:47,Bagel,Bakery,3.0,1,3.0,Credit Card,Regular
18513,2025-12-07,09:53,Americano,Coffee,3.5,2,7.0,Credit Card,Regular
18514,2025-12-07,15:13,Bagel,Bakery,3.0,1,3.0,Credit Card,New
18515,2025-12-07,11:56,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,New
18516,2025-12-07,08:15,Americano,Coffee,3.5,2,7.0,Credit Card,Regular
18517,2025-12-07,10:08,Mocha,Coffee,5.0,3,15.0,Credit Card,Regular
18518,2025-12-07,12:31,Matcha Latte,Tea,5.25,1,5.25,Mobile Payment,Regular
18519,2025-12-07,13:07,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
18520,2025-12-07,12:43,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
18521,2025-12-07,13:58,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
18522,2025-12-07,12:13,Avocado Toast,Food,8.5,2,17.0,Credit Card,New
18523,2025-12-07,11:56,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
18524,2025-12-07,08:27,Espresso,Coffee,3.0,1,3.0,Credit Card,Transient
18525,2025-12-07,12:37,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
18526,2025-12-07,12:52,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
18527,2025-12-07,09:07,Matcha Latte,Tea,5.25,2,10.5,Credit Card,New
18528,2025-12-07,09:14,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
18529,2025-12-07,12:13,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18530,2025-12-07,17:49,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
18531,2025-12-07,09:30,Croissant,Bakery,3.75,2,7.5,Cash,Regular
18532,2025-12-07,10:08,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Transient
18533,2025-12-07,12:09,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18534,2025-12-07,13:29,Macchiato,Coffee,3.75,3,11.25,Credit Card,New
18535,2025-12-07,08:47,Latte,Coffee,4.5,1,4.5,Cash,Transient
18536,2025-12-07,12:56,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
18537,2025-12-07,16:03,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
18538,2025-12-07,11:37,Breakfast Sandwich,Food,7.5,1,7.5,Mobile Payment,Transient
18539,2025-12-07,13:57,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,Transient
18540,2025-12-07,14:49,Cappuccino,Coffee,4.5,3,13.5,Mobile Payment,Regular
18541,2025-12-07,11:09,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
18542,2025-12-08,08:38,Matcha Latte,Tea,5.25,2,10.5,Credit Card,Transient
18543,2025-12-08,16:42,Espresso,Coffee,3.0,2,6.0,Credit Card,Transient
18544,2025-12-08,07:29,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Cash,Regular
18545,2025-12-08,13:15,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
18546,2025-12-08,08:47,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Transient
18547,2025-12-08,11:14,Avocado Toast,Food,8.5,3,25.5,Credit Card,Regular
18548,2025-12-08,10:06,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Mobile Payment,Regular
18549,2025-12-08,13:17,Chai Latte,Tea,4.5,1,4.5,Credit Card,Transient
18550,2025-12-08,11:48,Chai Latte,Tea,4.5,1,4.5,Cash,Regular
18551,2025-12-08,12:39,Cappuccino,Coffee,4.5,1,4.5,Cash,New
18552,2025-12-08,12:57,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Transient
18553,2025-12-08,12:59,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
18554,2025-12-08,14:57,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
18555,2025-12-08,14:49,Latte,Coffee,4.5,1,4.5,Credit Card,New
18556,2025-12-08,07:37,Avocado Toast,Food,8.5,1,8.5,Credit Card,Transient
18557,2025-12-08,09:02,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
18558,2025-12-08,11:24,Green Tea,Tea,3.25,1,3.25,Mobile Payment,New
18559,2025-12-08,08:05,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
18560,2025-12-08,10:38,Espresso,Coffee,3.0,1,3.0,Credit Card,New
18561,2025-12-08,12:46,Bagel,Bakery,3.0,1,3.0,Cash,Regular
18562,2025-12-08,12:37,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
18563,2025-12-08,17:46,Mocha,Coffee,5.0,2,10.0,Cash,Regular
18564,2025-12-08,17:11,Peppermint Tea,Tea,3.25,2,6.5,Credit Card,Regular
18565,2025-12-08,19:59,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
18566,2025-12-08,10:13,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,New
18567,2025-12-08,09:18,Mocha,Coffee,5.0,1,5.0,Cash,Regular
18568,2025-12-08,09:17,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
18569,2025-12-08,11:09,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
18570,2025-12-08,14:31,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
18571,2025-12-08,09:07,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
18572,2025-12-08,15:47,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
18573,2025-12-08,12:26,Mocha,Coffee,5.0,1,5.0,Mobile Payment,New
18574,2025-12-08,09:44,Green Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
18575,2025-12-08,10:08,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
18576,2025-12-08,15:44,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18577,2025-12-08,09:47,Americano,Coffee,3.5,3,10.5,Credit Card,Transient
18578,2025-12-08,10:04,Croissant,Bakery,3.75,1,3.75,Credit Card,New
18579,2025-12-08,11:15,Bagel,Bakery,3.0,2,6.0,Credit Card,New
18580,2025-12-08,12:40,Macchiato,Coffee,3.75,1,3.75,Credit Card,New
18581,2025-12-08,17:02,Matcha Latte,Tea,5.25,1,5.25,Cash,Regular
18582,2025-12-08,17:23,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
18583,2025-12-08,10:29,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
18584,2025-12-08,09:31,Grilled Cheese,Food,6.5,1,6.5,Mobile Payment,New
18585,2025-12-08,10:46,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
18586,2025-12-08,07:21,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
18587,2025-12-08,08:03,Cappuccino,Coffee,4.5,1,4.5,Cash,New
18588,2025-12-08,12:02,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
18589,2025-12-08,07:42,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Regular
18590,2025-12-08,09:14,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,Transient
18591,2025-12-08,10:43,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
18592,2025-12-08,07:24,Peppermint Tea,Tea,3.25,3,9.75,Credit Card,Regular
18593,2025-12-08,07:25,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
18594,2025-12-08,12:07,Cappuccino,Coffee,4.5,3,13.5,Credit Card,Regular
18595,2025-12-08,08:04,Espresso,Coffee,3.0,1,3.0,Credit Card,Transient
18596,2025-12-08,09:28,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Transient
18597,2025-12-08,14:22,Croissant,Bakery,3.75,2,7.5,Mobile Payment,New
18598,2025-12-08,10:21,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
18599,2025-12-08,15:24,Matcha Latte,Tea,5.25,1,5.25,Mobile Payment,New
18600,2025-12-08,07:49,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
18601,2025-12-09,10:27,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
18602,2025-12-09,08:32,Mocha,Coffee,5.0,2,10.0,Cash,Regular
18603,2025-12-09,17:05,Grilled Cheese,Food,6.5,2,13.0,Credit Card,New
18604,2025-12-09,08:55,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
18605,2025-12-09,13:23,Latte,Coffee,4.5,1,4.5,Mobile Payment,New
18606,2025-12-09,08:52,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
18607,2025-12-09,15:53,Green Tea,Tea,3.25,1,3.25,Credit Card,Transient
18608,2025-12-09,07:13,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Regular
18609,2025-12-09,16:41,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
18610,2025-12-09,10:57,Americano,Coffee,3.5,3,10.5,Credit Card,Transient
18611,2025-12-09,08:31,Espresso,Coffee,3.0,2,6.0,Credit Card,Regular
18612,2025-12-09,18:17,Americano,Coffee,3.5,3,10.5,Credit Card,Transient
18613,2025-12-09,13:13,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
18614,2025-12-09,16:42,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
18615,2025-12-09,08:37,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
18616,2025-12-09,08:10,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
18617,2025-12-09,16:11,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
18618,2025-12-09,07:15,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
18619,2025-12-09,14:15,Breakfast Sandwich,Food,7.5,1,7.5,Cash,Regular
18620,2025-12-09,10:55,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
18621,2025-12-09,10:35,Espresso,Coffee,3.0,1,3.0,Cash,Regular
18622,2025-12-09,13:10,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Transient
18623,2025-12-09,09:57,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
18624,2025-12-09,09:16,Espresso,Coffee,3.0,1,3.0,Credit Card,New
18625,2025-12-09,10:45,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,New
18626,2025-12-09,14:54,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
18627,2025-12-09,15:18,Breakfast Sandwich,Food,7.5,1,7.5,Mobile Payment,Transient
18628,2025-12-09,15:56,Green Tea,Tea,3.25,1,3.25,Mobile Payment,Transient
18629,2025-12-09,11:20,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
18630,2025-12-09,10:56,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
18631,2025-12-09,09:12,Avocado Toast,Food,8.5,3,25.5,Mobile Payment,Transient
18632,2025-12-09,08:54,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
18633,2025-12-09,11:05,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
18634,2025-12-09,09:29,Earl Grey,Tea,3.25,1,3.25,Credit Card,Transient
18635,2025-12-09,17:37,Americano,Coffee,3.5,2,7.0,Credit Card,Regular
18636,2025-12-09,10:48,Croissant,Bakery,3.75,2,7.5,Credit Card,New
18637,2025-12-09,12:30,Earl Grey,Tea,3.25,1,3.25,Cash,Regular
18638,2025-12-09,09:04,Cold Brew,Coffee,4.75,1,4.75,Cash,Transient
18639,2025-12-09,12:11,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
18640,2025-12-09,11:31,Croissant,Bakery,3.75,1,3.75,Mobile Payment,New
18641,2025-12-09,08:35,Bagel,Bakery,3.0,1,3.0,Credit Card,Transient
18642,2025-12-09,16:15,Avocado Toast,Food,8.5,3,25.5,Cash,Transient
18643,2025-12-09,15:28,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
18644,2025-12-09,19:08,Latte,Coffee,4.5,1,4.5,Cash,New
18645,2025-12-09,12:36,Matcha Latte,Tea,5.25,2,10.5,Credit Card,Transient
18646,2025-12-09,08:00,Mocha,Coffee,5.0,2,10.0,Cash,Regular
18647,2025-12-09,14:51,Green Tea,Tea,3.25,1,3.25,Cash,Regular
18648,2025-12-09,09:45,Cappuccino,Coffee,4.5,1,4.5,Cash,New
18649,2025-12-09,12:45,Americano,Coffee,3.5,2,7.0,Credit Card,New
18650,2025-12-09,16:22,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
18651,2025-12-09,12:33,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
18652,2025-12-09,08:25,Green Tea,Tea,3.25,3,9.75,Credit Card,Transient
18653,2025-12-09,12:50,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
18654,2025-12-09,11:04,Matcha Latte,Tea,5.25,1,5.25,Cash,New
18655,2025-12-09,17:51,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18656,2025-12-09,09:07,Latte,Coffee,4.5,1,4.5,Cash,Regular
18657,2025-12-09,09:27,Scone,Bakery,3.75,1,3.75,Cash,New
18658,2025-12-09,16:56,Matcha Latte,Tea,5.25,1,5.25,Cash,Regular
18659,2025-12-09,09:31,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
18660,2025-12-09,07:52,Scone,Bakery,3.75,3,11.25,Credit Card,Regular
18661,2025-12-09,09:36,Earl Grey,Tea,3.25,2,6.5,Mobile Payment,New
18662,2025-12-09,08:58,Avocado Toast,Food,8.5,1,8.5,Cash,Transient
18663,2025-12-09,09:00,Cappuccino,Coffee,4.5,2,9.0,Credit Card,New
18664,2025-12-09,09:23,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,Regular
18665,2025-12-09,09:57,Blueberry Muffin,Bakery,3.5,3,10.5,Cash,Transient
18666,2025-12-09,12:03,Cold Brew,Coffee,4.75,3,14.25,Credit Card,Regular
18667,2025-12-09,12:13,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
18668,2025-12-09,13:35,Bagel,Bakery,3.0,3,9.0,Credit Card,New
18669,2025-12-09,15:08,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
18670,2025-12-09,13:29,Earl Grey,Tea,3.25,2,6.5,Credit Card,New
18671,2025-12-09,10:40,Mocha,Coffee,5.0,1,5.0,Credit Card,New
18672,2025-12-09,14:27,Mocha,Coffee,5.0,1,5.0,Credit Card,New
18673,2025-12-09,09:02,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
18674,2025-12-09,08:20,Earl Grey,Tea,3.25,1,3.25,Credit Card,New
18675,2025-12-09,15:18,Mocha,Coffee,5.0,1,5.0,Cash,Regular
18676,2025-12-09,17:40,Mocha,Coffee,5.0,1,5.0,Credit Card,New
18677,2025-12-09,11:37,Blueberry Muffin,Bakery,3.5,2,7.0,Credit Card,Transient
18678,2025-12-10,19:47,Green Tea,Tea,3.25,1,3.25,Credit Card,Transient
18679,2025-12-10,17:51,Scone,Bakery,3.75,1,3.75,Mobile Payment,Regular
18680,2025-12-10,14:35,Latte,Coffee,4.5,2,9.0,Credit Card,Regular
18681,2025-12-10,09:41,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
18682,2025-12-10,09:36,Latte,Coffee,4.5,1,4.5,Mobile Payment,New
18683,2025-12-10,08:05,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Transient
18684,2025-12-10,11:15,Americano,Coffee,3.5,1,3.5,Mobile Payment,New
18685,2025-12-10,10:15,Green Tea,Tea,3.25,1,3.25,Credit Card,New
18686,2025-12-10,11:57,Breakfast Sandwich,Food,7.5,2,15.0,Cash,Regular
18687,2025-12-10,11:39,Breakfast Sandwich,Food,7.5,1,7.5,Cash,New
18688,2025-12-10,08:59,Macchiato,Coffee,3.75,2,7.5,Credit Card,Regular
18689,2025-12-10,07:31,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
18690,2025-12-10,12:36,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
18691,2025-12-10,08:27,Americano,Coffee,3.5,2,7.0,Cash,Regular
18692,2025-12-10,11:51,Latte,Coffee,4.5,1,4.5,Cash,Regular
18693,2025-12-10,09:35,Croissant,Bakery,3.75,1,3.75,Cash,Regular
18694,2025-12-10,10:30,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
18695,2025-12-10,14:46,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
18696,2025-12-10,10:58,Cold Brew,Coffee,4.75,1,4.75,Cash,Transient
18697,2025-12-10,18:55,Espresso,Coffee,3.0,1,3.0,Cash,New
18698,2025-12-10,16:20,Americano,Coffee,3.5,1,3.5,Mobile Payment,Regular
18699,2025-12-10,16:53,Earl Grey,Tea,3.25,1,3.25,Credit Card,Transient
18700,2025-12-10,09:27,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
18701,2025-12-10,09:28,Mocha,Coffee,5.0,1,5.0,Cash,Transient
18702,2025-12-10,09:32,Earl Grey,Tea,3.25,2,6.5,Credit Card,Transient
18703,2025-12-10,18:29,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Transient
18704,2025-12-10,09:02,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,New
18705,2025-12-10,11:11,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Regular
18706,2025-12-10,09:46,Scone,Bakery,3.75,2,7.5,Credit Card,Regular
18707,2025-12-10,17:25,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Transient
18708,2025-12-10,11:45,Matcha Latte,Tea,5.25,2,10.5,Credit Card,Transient
18709,2025-12-10,09:26,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
18710,2025-12-10,15:31,Croissant,Bakery,3.75,1,3.75,Credit Card,New
18711,2025-12-10,17:11,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Regular
18712,2025-12-10,07:26,Mocha,Coffee,5.0,1,5.0,Credit Card,New
18713,2025-12-10,11:25,Macchiato,Coffee,3.75,2,7.5,Cash,Regular
18714,2025-12-10,13:15,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
18715,2025-12-10,10:40,Earl Grey,Tea,3.25,1,3.25,Credit Card,Transient
18716,2025-12-10,15:35,Bagel,Bakery,3.0,1,3.0,Cash,Regular
18717,2025-12-10,09:32,Bagel,Bakery,3.0,1,3.0,Credit Card,New
18718,2025-12-10,09:21,Earl Grey,Tea,3.25,2,6.5,Credit Card,Regular
18719,2025-12-10,09:15,Cappuccino,Coffee,4.5,1,4.5,Credit Card,New
18720,2025-12-10,12:50,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Transient
18721,2025-12-10,08:27,Croissant,Bakery,3.75,1,3.75,Credit Card,Regular
18722,2025-12-10,12:10,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,New
18723,2025-12-10,07:36,Latte,Coffee,4.5,1,4.5,Cash,Regular
18724,2025-12-10,09:19,Chocolate Chip Cookie,Bakery,2.5,3,7.5,Credit Card,Transient
18725,2025-12-10,09:58,Latte,Coffee,4.5,1,4.5,Cash,Transient
18726,2025-12-10,09:40,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
18727,2025-12-10,17:10,Avocado Toast,Food,8.5,3,25.5,Cash,Transient
18728,2025-12-10,10:18,Americano,Coffee,3.5,2,7.0,Cash,Regular
18729,2025-12-10,14:19,Grilled Cheese,Food,6.5,1,6.5,Cash,Regular
18730,2025-12-10,18:55,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
18731,2025-12-10,11:35,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
18732,2025-12-10,07:17,Bagel,Bakery,3.0,1,3.0,Mobile Payment,Transient
18733,2025-12-10,13:06,Mocha,Coffee,5.0,1,5.0,Credit Card,New
18734,2025-12-10,09:01,Green Tea,Tea,3.25,3,9.75,Credit Card,Regular
18735,2025-12-11,10:17,Earl Grey,Tea,3.25,2,6.5,Credit Card,Transient
18736,2025-12-11,08:16,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
18737,2025-12-11,08:08,Cappuccino,Coffee,4.5,2,9.0,Mobile Payment,Regular
18738,2025-12-11,10:04,Earl Grey,Tea,3.25,1,3.25,Cash,Transient
18739,2025-12-11,15:57,Espresso,Coffee,3.0,1,3.0,Credit Card,New
18740,2025-12-11,07:23,Chai Latte,Tea,4.5,1,4.5,Credit Card,Transient
18741,2025-12-11,17:47,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
18742,2025-12-11,08:22,Grilled Cheese,Food,6.5,1,6.5,Credit Card,New
18743,2025-12-11,10:03,Green Tea,Tea,3.25,2,6.5,Mobile Payment,Regular
18744,2025-12-11,16:47,Green Tea,Tea,3.25,1,3.25,Credit Card,New
18745,2025-12-11,12:19,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
18746,2025-12-11,10:36,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
18747,2025-12-11,07:43,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
18748,2025-12-11,10:05,Chocolate Chip Cookie,Bakery,2.5,2,5.0,Credit Card,Regular
18749,2025-12-11,10:58,Mocha,Coffee,5.0,1,5.0,Credit Card,New
18750,2025-12-11,18:14,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,New
18751,2025-12-11,13:52,Mocha,Coffee,5.0,1,5.0,Mobile Payment,New
18752,2025-12-11,17:48,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Transient
18753,2025-12-11,09:54,Breakfast Sandwich,Food,7.5,1,7.5,Mobile Payment,New
18754,2025-12-11,08:17,Earl Grey,Tea,3.25,1,3.25,Credit Card,New
18755,2025-12-11,13:47,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
18756,2025-12-11,15:41,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
18757,2025-12-11,13:39,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
18758,2025-12-11,13:06,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
18759,2025-12-11,12:28,Peppermint Tea,Tea,3.25,2,6.5,Credit Card,New
18760,2025-12-11,11:20,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
18761,2025-12-11,13:47,Matcha Latte,Tea,5.25,1,5.25,Credit Card,New
